order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,unit_price,units_sold,discount_pct,revenue,cogs,daily_target
ORD-107180,2025-04-08,West,Chen Wei,Small Business,Office Supplies,Planner,19.88,8,0.0,159.04,91.1,1266.67
ORD-102628,2025-07-24,Southeast,Sofia Rodriguez,Consumer,Electronics,Smart Watch,615.73,5,0.15,2616.85,2561.48,1333.33
ORD-108881,2025-06-05,Northeast,Marcus Thompson,Small Business,Apparel,Baseball Cap,125.28,3,0.0,375.84,191.51,1400.0
ORD-101470,2025-08-03,West,Ryan Mitchell,Small Business,Office Supplies,Desk Organizer,57.02,3,0.1,153.95,98.43,1266.67
ORD-103344,2025-07-17,Southeast,Sofia Rodriguez,Small Business,Sports,Water Bottle,95.08,7,0.0,665.56,525.6,1333.33
ORD-106326,2025-12-24,Northeast,Priya Sharma,Consumer,Electronics,Webcam,109.04,3,0.1,294.41,300.22,1933.33
ORD-108229,2025-07-13,Southwest,Olivia Foster,Consumer,Apparel,Polo Shirt,92.08,5,0.0,460.4,282.82,1333.33
ORD-101634,2025-12-11,Southwest,Olivia Foster,Small Business,Office Supplies,Planner,147.47,3,0.05,420.29,267.85,1933.33
ORD-101414,2025-08-05,West,Chen Wei,Small Business,Sports,Yoga Mat,23.18,7,0.0,162.26,108.21,1266.67
ORD-110833,2025-04-23,Northeast,Priya Sharma,Consumer,Home & Garden,Throw Blanket,491.93,2,0.0,983.86,633.5,1266.67
ORD-102507,2025-06-18,Northeast,Marcus Thompson,Small Business,Apparel,Polo Shirt,104.97,10,0.05,997.22,477.47,1400.0
ORD-109286,2025-09-05,Northeast,Marcus Thompson,Consumer,Home & Garden,Plant Pot Set,100.82,1,0.1,90.74,68.53,1400.0
ORD-104100,2025-09-15,Southeast,Sofia Rodriguez,Corporate,Sports,Yoga Mat,186.42,3,0.05,531.3,428.33,1400.0
ORD-104643,2025-02-03,Midwest,Aisha Patel,Consumer,Sports,Jump Rope,96.96,2,0.05,184.22,125.16,1066.67
ORD-103079,2025-12-24,Northeast,Priya Sharma,Consumer,Electronics,Wireless Headphones,955.64,1,0.05,907.86,775.57,1933.33
ORD-106464,2025-11-14,Midwest,David Kim,Corporate,Apparel,Winter Jacket,127.15,10,0.1,1144.35,571.51,1733.33
ORD-111598,2025-04-22,Northeast,Priya Sharma,Corporate,Home & Garden,Throw Blanket,328.11,4,0.2,1049.95,764.97,1266.67
ORD-101427,2025-12-07,West,Chen Wei,Small Business,Apparel,Polo Shirt,182.14,7,0.05,1211.23,588.54,1933.33
ORD-101713,2025-07-10,West,Chen Wei,Corporate,Sports,Dumbbells,73.39,9,0.2,528.41,526.35,1333.33
ORD-102405,2025-09-09,Southwest,Kwame Asante,Corporate,Home & Garden,Throw Blanket,433.26,8,0.2,2772.86,2023.09,1400.0
ORD-111405,2025-08-22,Midwest,David Kim,Consumer,Electronics,Bluetooth Speaker,358.16,3,0.0,1074.48,929.3,1266.67
ORD-109452,2025-03-15,Southwest,Olivia Foster,Consumer,Apparel,Joggers,176.49,5,0.05,838.33,384.48,1200.0
ORD-108233,2025-08-23,Midwest,Aisha Patel,Corporate,Office Supplies,Planner,78.07,4,0.05,296.67,211.72,1266.67
ORD-107936,2025-07-06,Midwest,David Kim,Consumer,Office Supplies,Notebook Set,104.93,2,0.0,209.86,105.42,1333.33
ORD-111883,2025-01-27,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Plant Pot Set,499.9,9,0.0,4499.1,2715.63,1133.33
ORD-103886,2025-12-26,West,Ryan Mitchell,Consumer,Apparel,Joggers,54.82,4,0.0,219.28,110.94,1933.33
ORD-107677,2025-12-10,Northeast,Priya Sharma,Corporate,Home & Garden,Air Purifier,308.91,12,0.05,3521.57,2616.03,1933.33
ORD-108339,2025-11-10,Southwest,Olivia Foster,Corporate,Apparel,Baseball Cap,26.16,4,0.0,104.64,61.23,1733.33
ORD-106866,2025-06-08,Southwest,Olivia Foster,Small Business,Office Supplies,Whiteboard,49.16,3,0.0,147.48,99.39,1400.0
ORD-110256,2025-08-01,Northeast,Marcus Thompson,Small Business,Home & Garden,Air Purifier,272.48,5,0.05,1294.28,906.4,1266.67
ORD-107702,2025-09-08,Midwest,Aisha Patel,Consumer,Sports,Resistance Bands,104.92,2,0.05,199.35,139.04,1400.0
ORD-109593,2025-06-04,Southwest,Olivia Foster,Consumer,Office Supplies,Whiteboard,119.36,1,0.0,119.36,75.68,1400.0
ORD-102392,2025-06-28,Southwest,Emily Nakamura,Consumer,Sports,Jump Rope,195.32,5,0.0,976.6,683.78,1400.0
ORD-109448,2025-05-19,West,Ryan Mitchell,Corporate,Sports,Water Bottle,183.79,11,0.0,2021.69,1366.3,1333.33
ORD-107825,2025-11-10,Northeast,Marcus Thompson,Consumer,Office Supplies,Pen Set,83.94,4,0.0,335.76,229.66,1733.33
ORD-111492,2025-06-06,NORTHEAST,Priya Sharma,Small Business,Sports,Jump Rope,274.78,7,0.0,1923.46,1402.53,1400.0
ORD-100424,2025-01-22,Northeast,Marcus Thompson,Corporate,Sports,Water Bottle,160.36,24,0.0,3848.64,2420.31,1133.33
ORD-104989,2025-10-22,West,Ryan Mitchell,Corporate,Electronics,Webcam,417.93,12,0.15,4262.89,3971.71,1466.67
ORD-107018,2025-05-01,Southeast,James O'Brien,Consumer,Apparel,Winter Jacket,84.51,3,0.15,215.5,129.05,1333.33
ORD-107498,2025-04-12,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Notebook Set,13.3,10,0.0,133.0,83.03,1266.67
ORD-105491,2025-10-21,Midwest,David Kim,Corporate,Electronics,Bluetooth Speaker,548.71,5,0.05,2606.37,2489.63,1466.67
ORD-101208,2025-04-10,Southeast,James O'Brien,Consumer,Apparel,Sunglasses,39.61,5,0.15,168.34,91.57,1266.67
ORD-105130,2025-08-27,Southeast,James O'Brien,Corporate,Electronics,Portable Charger,586.5,12,0.0,7038.0,5602.75,1266.67
ORD-109545,2025-02-15,Midwest,David Kim,Consumer,Home & Garden,Tool Kit,180.54,3,0.0,541.62,352.74,1066.67
ORD-110963,2025-05-16,West,Ryan Mitchell,Small Business,Sports,Yoga Mat,121.41,6,0.1,655.61,574.75,1333.33
ORD-106329,2025-01-07,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Throw Blanket,273.93,8,0.0,2191.44,1232.81,1133.33
ORD-105781,2025-06-28,Northeast,Priya Sharma,Consumer,Office Supplies,Notebook Set,14.81,2,0.0,29.62,14.5,1400.0
ORD-107444,2025-05-08,Southeast,James O'Brien,Small Business,Sports,Jump Rope,303.25,4,0.1,1091.7,896.23,1333.33
ORD-106920,2025-12-17,Southeast,,Corporate,Apparel,Winter Jacket,134.8,4,0.2,431.36,224.38,1933.33
ORD-102858,2025-01-10,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Air Purifier,108.63,9,0.05,928.79,657.29,1133.33
ORD-107840,2025-08-09,Northeast,Marcus Thompson,Small Business,Home & Garden,Plant Pot Set,329.86,9,0.05,2820.3,2220.78,1266.67
ORD-104693,2025-07-28,Southwest,Emily Nakamura,Corporate,Electronics,Tablet,784.81,4,0.1,2825.32,2585.42,1333.33
ORD-103652,2025-11-05,Southwest,Kwame Asante,Small Business,Apparel,Baseball Cap,126.44,8,0.05,960.94,416.93,1733.33
ORD-103710,2025-01-02,West,Ryan Mitchell,Consumer,Home & Garden,Candle Set,422.69,2,0.0,845.38,567.58,1133.33
ORD-107028,2025-06-04,,Marcus Thompson,Consumer,Sports,Jump Rope,194.16,2,0.0,388.32,281.6,1400.0
ORD-106131,2025-10-27,Midwest,David Kim,Corporate,Home & Garden,LED Desk Lamp,328.91,11,0.05,3437.11,2535.17,1466.67
ORD-110133,2025-07-26,Northeast,Marcus Thompson,Consumer,Sports,Foam Roller,106.78,2,0.0,213.56,134.62,1333.33
ORD-109390,2025-12-25,SOUTHWEST,Kwame Asante,Corporate,Electronics,Portable Charger,596.69,9,0.0,5370.21,4550.2,1933.33
ORD-102054,2025-11-07,West,Ryan Mitchell,Consumer,Electronics,Webcam,882.18,2,0.15,1499.71,1437.88,1733.33
ORD-109192,2025-12-18,Northeast,,Consumer,Electronics,Portable Charger,436.63,3,0.05,,1172.91,1933.33
ORD-106535,2025-04-20,Northeast,,Small Business,Sports,Dumbbells,331.69,2,0.0,663.38,511.14,1266.67
ORD-103334,2025-12-25,Southeast,,Small Business,Apparel,Polo Shirt,104.22,4,0.1,375.19,217.84,1933.33
ORD-110496,2025-08-18,West,Ryan Mitchell,Corporate,Sports,Resistance Bands,133.06,21,0.05,2654.55,1888.76,1266.67
ORD-106403,2025-11-08,Southeast,Sofia Rodriguez,Small Business,Home & Garden,LED Desk Lamp,178.45,7,0.05,1186.69,895.46,1733.33
ORD-103495,2025-04-10,Northeast,Priya Sharma,Small Business,Apparel,Sunglasses,99.82,8,0.1,718.7,411.34,1266.67
ORD-103284,2025-07-25,Southeast,James O'Brien,Consumer,Electronics,Tablet,680.89,5,0.1,3064.0,2941.58,1333.33
ORD-110840,2025-11-07,Midwest,David Kim,Corporate,Electronics,Smart Watch,776.61,17,0.15,11222.01,10535.02,1733.33
ORD-105531,2025-03-05,,,Consumer,Office Supplies,Ergonomic Mouse,117.85,2,0.0,235.7,147.86,1200.0
ORD-110195,2025-12-25,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Notebook Set,71.32,2,0.1,128.38,77.97,1933.33
ORD-106854,2025-01-19,Southeast,James O'Brien,Small Business,Apparel,Polo Shirt,88.62,10,0.1,797.58,529.38,1133.33
ORD-110329,2025-11-06,Northeast,Marcus Thompson,Corporate,Electronics,Bluetooth Speaker,512.49,8,0.15,3484.93,3233.63,1733.33
ORD-104329,2025-11-25,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Desk Organizer,29.45,1,0.05,27.98,17.87,1733.33
ORD-103403,2025-05-03,,David Kim,Small Business,Electronics,Portable Charger,161.92,10,0.0,1619.2,1388.13,1333.33
ORD-108998,2025-02-03,Midwest,David Kim,Corporate,Office Supplies,Planner,115.07,15,0.1,1553.44,1206.28,1066.67
ORD-106208,2025-06-25,West,Chen Wei,Corporate,Office Supplies,Whiteboard,129.18,17,0.1,1976.45,1358.5,1400.0
ORD-104604,2025-10-10,West,Ryan Mitchell,Consumer,Electronics,Webcam,723.03,4,0.05,2747.51,2385.93,1466.67
ORD-110744,2025-07-23,Southeast,Sofia Rodriguez,Small Business,Electronics,Tablet,128.13,4,0.0,512.52,470.82,1333.33
ORD-111510,2025-01-16,West,Ryan Mitchell,Small Business,Electronics,Webcam,938.99,6,0.0,5633.94,4884.27,1133.33
ORD-100095,2025-07-12,West,Chen Wei,Small Business,Office Supplies,Desk Organizer,34.2,10,0.1,307.8,211.92,1333.33
ORD-105173,2025-01-23,Northeast,Priya Sharma,Consumer,Electronics,Wireless Headphones,674.84,2,0.15,1147.23,1063.34,1133.33
ORD-111854,2025-08-06,West,Chen Wei,Consumer,Home & Garden,Throw Blanket,268.94,2,0.0,537.88,362.73,1266.67
ORD-110827,2025-12-22,West,Chen Wei,Corporate,Home & Garden,Air Purifier,278.84,8,0.05,2119.18,1365.61,1933.33
ORD-108049,2025-03-25,Southeast,James O'Brien,Consumer,Home & Garden,Tool Kit,137.32,5,0.05,652.27,432.42,1200.0
ORD-101006,2025-10-14,Southwest,Emily Nakamura,Consumer,Electronics,Wireless Headphones,805.19,4,0.15,2737.65,2564.99,1466.67
ORD-100357,2025-08-28,Southeast,James O'Brien,Small Business,Home & Garden,Throw Blanket,313.1,6,0.1,1690.74,1215.18,1266.67
ORD-105972,2025-11-27,Midwest,Aisha Patel,Consumer,Home & Garden,Plant Pot Set,373.55,1,0.0,373.55,263.68,1733.33
ORD-101984,2025-03-10,West,Ryan Mitchell,Corporate,Sports,Yoga Mat,26.75,10,0.05,254.12,189.57,1200.0
ORD-100908,2025-04-21,Northeast,Marcus Thompson,Corporate,Electronics,Portable Charger,688.63,1,0.15,585.34,527.45,1266.67
ORD-101570,2025-08-07,Southeast,Sofia Rodriguez,Consumer,Home & Garden,Tool Kit,142.63,5,0.05,677.49,402.22,1266.67
ORD-103418,2025-04-15,Northeast,Marcus Thompson,Corporate,Apparel,Joggers,37.62,5,0.05,,82.81,1266.67
ORD-106301,2025-06-14,Southeast,Sofia Rodriguez,Consumer,Sports,Water Bottle,223.28,2,0.0,446.56,345.22,1400.0
ORD-102238,2025-02-17,Northeast,Marcus Thompson,Consumer,Sports,Foam Roller,65.06,4,0.05,247.23,181.18,1066.67
ORD-110009,2025-10-07,Midwest,Aisha Patel,Small Business,Apparel,Polo Shirt,36.71,9,0.05,313.87,210.93,1466.67
ORD-102673,2025-03-03,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Notebook Set,106.85,4,0.1,384.66,257.23,1200.0
ORD-102586,2025-02-14,Southwest,Kwame Asante,Corporate,Apparel,Running Shoes,188.14,3,0.15,479.76,358.44,1066.67
ORD-106552,2025-08-25,West,Ryan Mitchell,Consumer,Office Supplies,Pen Set,89.65,2,0.1,161.37,117.4,1266.67
ORD-104075,2025-08-21,Midwest,David Kim,Small Business,Electronics,Webcam,103.59,6,0.1,559.39,553.79,1266.67
ORD-102420,2025-03-17,Southeast,James O'Brien,Small Business,Office Supplies,Whiteboard,20.25,5,0.05,96.19,70.72,1200.0
ORD-106486,2025-12-27,Northeast,Marcus Thompson,Consumer,Electronics,Bluetooth Speaker,311.39,4,0.05,1183.28,997.76,1933.33
ORD-107879,2025-01-11,Midwest,David Kim,Corporate,Sports,Dumbbells,168.72,3,0.1,455.54,385.73,1133.33
ORD-111756,2025-11-20,Midwest,Aisha Patel,Corporate,Office Supplies,Whiteboard,91.95,6,0.2,441.36,339.46,1733.33
ORD-102231,2025-01-21,Northeast,Marcus Thompson,Corporate,Home & Garden,Tool Kit,156.6,2,0.05,297.54,229.2,1133.33
ORD-104083,2025-10-25,Northeast,Marcus Thompson,Consumer,Home & Garden,LED Desk Lamp,297.48,1,0.0,297.48,214.22,1466.67
ORD-105090,2025-01-08,Southwest,Olivia Foster,Consumer,Office Supplies,Planner,64.46,3,0.05,183.71,131.44,1133.33
ORD-110085,09/17/2025,Northeast,Priya Sharma,Corporate,Office Supplies,Notebook Set,8.28,16,0.15,112.61,65.22,1400.0
ORD-109980,2025-05-15,Southeast,,Small Business,Sports,Dumbbells,222.09,2,0.05,421.97,289.5,1333.33
ORD-111640,2025-12-17,Midwest,Aisha Patel,Corporate,Electronics,Webcam,587.69,17,0.1,8991.66,7884.05,1933.33
ORD-103006,2025-12-27,Southeast,James O'Brien,Consumer,Sports,Water Bottle,334.16,4,0.05,1269.81,967.55,1933.33
ORD-103550,2025-11-05,Southeast,James O'Brien,Corporate,Office Supplies,Pen Set,19.35,13,0.0,251.55,118.58,1733.33
ORD-103883,2025-04-05,West,Ryan Mitchell,Consumer,Home & Garden,LED Desk Lamp,69.64,5,0.1,313.38,202.37,1266.67
ORD-104454,2025-11-27,Southeast,Sofia Rodriguez,Consumer,Apparel,Joggers,113.68,1,0.0,113.68,53.48,1733.33
ORD-109848,2025-08-25,Northeast,Marcus Thompson,Consumer,Home & Garden,Air Purifier,332.14,2,0.15,564.64,389.63,1266.67
ORD-108528,2025-09-14,Southwest,Carlos Mendez,Corporate,Electronics,Bluetooth Speaker,891.7,1,0.1,802.53,734.74,1400.0
ORD-105720,2025-02-13,Northeast,Marcus Thompson,Corporate,Office Supplies,Desk Organizer,10.78,7,0.1,67.91,51.5,1066.67
ORD-102952,2025-10-19,Midwest,David Kim,Consumer,Apparel,Running Shoes,72.43,2,0.0,144.86,60.36,1466.67
ORD-106392,2025-10-02,Southeast,James O'Brien,Consumer,Electronics,Webcam,654.15,4,0.05,2485.77,2045.09,1466.67
ORD-107017,2025-02-04,Southeast,James O'Brien,Small Business,Home & Garden,Tool Kit,220.06,4,0.05,836.23,574.02,1066.67
ORD-108679,2025-03-21,Southwest,Emily Nakamura,Small Business,Sports,Dumbbells,244.24,8,0.05,1856.22,1316.37,1200.0
ORD-107273,2025-01-27,West,Ryan Mitchell,Corporate,Sports,Foam Roller,320.05,20,0.15,5440.85,3995.83,1133.33
ORD-100101,2025-09-21,Southeast,Sofia Rodriguez,Consumer,Apparel,Winter Jacket,29.55,1,0.0,29.55,12.22,1400.0
ORD-103101,2025-10-28,Midwest,Aisha Patel,Corporate,Office Supplies,Pen Set,106.26,13,0.1,1243.24,906.21,1466.67
ORD-110162,2025-07-20,Southeast,Sofia Rodriguez,Consumer,Apparel,Baseball Cap,96.3,5,0.1,,304.86,1333.33
ORD-106781,2025-07-10,Northeast,Priya Sharma,Consumer,Electronics,Tablet,714.67,3,0.15,1822.41,1897.12,1333.33
ORD-104850,2025-12-27,Midwest,Aisha Patel,Consumer,Apparel,Winter Jacket,48.51,5,0.1,218.3,147.79,1933.33
ORD-102057,2025-06-25,Midwest,Aisha Patel,Consumer,Electronics,Smart Watch,369.31,5,0.1,1661.9,1577.5,1400.0
ORD-106769,2025-05-09,Northeast,Priya Sharma,Corporate,Office Supplies,Planner,51.83,5,0.1,233.24,134.92,1333.33
ORD-109195,2025-02-15,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Ergonomic Mouse,110.74,2,0.1,199.33,136.82,1066.67
ORD-110581,2025-12-07,West,Chen Wei,Corporate,Home & Garden,Air Purifier,430.43,2,0.1,774.77,605.49,1933.33
ORD-102968,2025-12-20,Northeast,Priya Sharma,Small Business,Home & Garden,Plant Pot Set,292.35,5,0.0,1461.75,906.61,1933.33
ORD-101730,2025-05-24,West,Chen Wei,Consumer,Office Supplies,Whiteboard,8.13,1,0.05,7.72,3.94,1333.33
ORD-106223,2025-06-11,Southeast,James O'Brien,Consumer,Sports,Water Bottle,78.11,2,0.1,140.6,96.6,1400.0
ORD-111555,2025-08-06,,Ryan Mitchell,Consumer,Electronics,Wireless Headphones,68.1,2,0.0,136.2,110.37,1266.67
ORD-105349,2025-10-07,West,Ryan Mitchell,Corporate,Apparel,Running Shoes,157.49,24,0.15,3212.8,2124.6,1466.67
ORD-100099,2025-02-23,Northeast,Marcus Thompson,Corporate,Home & Garden,Air Purifier,102.61,3,0.1,277.05,227.57,1066.67
ORD-105526,2025-09-23,West,Ryan Mitchell,Consumer,Electronics,Smart Watch,316.91,1,0.0,316.91,254.88,1400.0
ORD-108196,2025-09-05,Southeast,Sofia Rodriguez,Small Business,Home & Garden,Plant Pot Set,113.77,10,0.05,1080.82,683.51,1400.0
ORD-101655,2025-12-11,Northeast,Marcus Thompson,Small Business,Office Supplies,Desk Organizer,98.89,1,0.05,93.95,49.08,1933.33
ORD-107971,2025-09-05,Northeast,Marcus Thompson,Consumer,Sports,Dumbbells,159.19,1,0.05,151.23,117.66,1400.0
ORD-107872,2025-12-23,Northeast,Priya Sharma,Small Business,Office Supplies,Pen Set,74.03,2,0.1,133.25,103.44,1933.33
ORD-105641,2025-11-06,Northeast,Priya Sharma,Consumer,Office Supplies,Whiteboard,21.08,4,0.1,75.89,52.89,1733.33
ORD-101157,2025-11-19,Southeast,James O'Brien,Consumer,Sports,Water Bottle,255.57,5,0.0,1277.85,941.57,1733.33
ORD-103461,2025-03-04,West,Chen Wei,Consumer,Sports,Jump Rope,306.28,4,0.05,1163.86,864.79,1200.0
ORD-109725,2025-12-25,West,Ryan Mitchell,Corporate,Apparel,Polo Shirt,38.63,1,0.05,36.7,20.82,1933.33
ORD-108790,2025-12-17,Southeast,James O'Brien,Consumer,Electronics,Webcam,879.39,3,0.0,2638.17,2035.54,1933.33
ORD-104609,2025-06-07,Southwest,Kwame Asante,Consumer,Office Supplies,Desk Organizer,139.92,1,0.0,139.92,79.04,1400.0
ORD-106393,2025-10-12,Southeast,James O'Brien,Consumer,Apparel,Polo Shirt,117.31,4,0.0,469.24,303.0,1466.67
ORD-103325,2025-10-23,Midwest,David Kim,Consumer,Apparel,Sunglasses,178.47,5,0.1,803.12,495.56,1466.67
ORD-100624,2025-09-26,Northeast,Priya Sharma,Small Business,Apparel,Sunglasses,18.99,3,0.0,56.97,26.24,1400.0
ORD-108557,2025-08-20,Midwest,David Kim,Consumer,Sports,Resistance Bands,185.68,1,0.1,167.11,121.39,1266.67
ORD-106249,2025-02-28,Midwest,David Kim,Consumer,Apparel,Running Shoes,147.99,4,0.05,562.36,339.43,1066.67
ORD-101432,2025-07-08,Northeast,Priya Sharma,Consumer,Apparel,Sunglasses,18.83,4,0.0,75.32,34.91,1333.33
ORD-104695,2025-11-02,Southeast,James O'Brien,Small Business,Apparel,Baseball Cap,155.4,5,0.05,738.15,330.19,1733.33
ORD-103708,2025-04-15,Southeast,Sofia Rodriguez,Small Business,Office Supplies,Desk Organizer,25.44,7,0.05,169.18,116.11,1266.67
ORD-106128,2025-03-21,West,Chen Wei,Consumer,Office Supplies,Planner,91.46,3,0.05,260.66,159.28,1200.0
ORD-111099,2025-12-21,Southeast,Sofia Rodriguez,Consumer,Apparel,Joggers,83.57,1,0.0,83.57,36.2,1933.33
ORD-105034,2025-03-20,Northeast,Marcus Thompson,Consumer,Sports,Water Bottle,194.15,1,0.05,184.44,119.56,1200.0
ORD-105948,2025-09-22,Southeast,Sofia Rodriguez,Small Business,Apparel,Polo Shirt,61.2,2,0.0,122.4,78.47,1400.0
ORD-101934,2025-09-25,West,Ryan Mitchell,Consumer,Home & Garden,LED Desk Lamp,66.17,3,0.1,178.66,129.1,1400.0
ORD-107436,2025-04-13,West,Ryan Mitchell,Corporate,Home & Garden,Tool Kit,118.2,17,0.05,1908.93,1498.96,1266.67
ORD-101671,2025-11-12,,Marcus Thompson,Small Business,Apparel,Polo Shirt,89.15,5,0.1,401.18,214.89,1733.33
ORD-100385,2025-11-07,Southeast,Sofia Rodriguez,Consumer,Electronics,Portable Charger,232.1,2,0.15,394.57,425.54,1733.33
ORD-100700,2025-08-26,Southeast,James O'Brien,Corporate,Office Supplies,Whiteboard,63.24,1,0.15,53.75,43.14,1266.67
ORD-100119,2025-08-27,West,Chen Wei,Consumer,Office Supplies,Whiteboard,109.67,1,0.1,98.7,65.48,1266.67
ORD-109201,2025-06-04,Midwest,David Kim,Small Business,Home & Garden,Tool Kit,234.69,8,0.0,1877.52,1129.8,1400.0
ORD-100647,2025-09-12,Northeast,Priya Sharma,Corporate,Apparel,Running Shoes,21.46,12,0.0,257.52,111.87,1400.0
ORD-110410,2025-11-09,Southwest,Emily Nakamura,Corporate,Electronics,Wireless Headphones,464.29,3,0.0,1392.87,1260.03,1733.33
ORD-103378,2025-02-15,Southeast,James O'Brien,Small Business,Apparel,Sunglasses,121.9,1,0.1,109.71,54.05,1066.67
ORD-109410,2025-03-24,Northeast,Marcus Thompson,Small Business,Office Supplies,Planner,39.42,4,0.05,149.8,98.6,1200.0
ORD-107132,2025-09-18,Southeast,James O'Brien,Small Business,Home & Garden,LED Desk Lamp,101.52,6,0.0,609.12,395.34,1400.0
ORD-109995,2025-11-08,Southeast,Sofia Rodriguez,Consumer,Office Supplies,Desk Organizer,61.47,1,0.1,55.32,32.22,1733.33
ORD-105437,2025-11-03,Northeast,Marcus Thompson,Small Business,Office Supplies,Desk Organizer,76.87,2,0.1,138.37,105.2,1733.33
ORD-101965,2025-08-18,,James O'Brien,Small Business,Apparel,Running Shoes,157.69,1,0.05,149.81,91.66,1266.67
ORD-108209,2025-03-19,Southwest,Carlos Mendez,Small Business,Office Supplies,Notebook Set,52.87,1,0.0,52.87,27.48,1200.0
ORD-110644,2025-04-04,Midwest,Aisha Patel,Corporate,Office Supplies,Notebook Set,99.32,13,0.15,1097.49,855.69,1266.67
ORD-100429,2025-02-09,Northeast,,Consumer,Office Supplies,Planner,32.97,3,0.0,98.91,64.61,1066.67
ORD-105516,2025-11-01,Midwest,Aisha Patel,Small Business,Home & Garden,Throw Blanket,465.25,6,0.05,2651.92,1669.4,1733.33
ORD-107775,2025-01-05,Southwest,,Corporate,Home & Garden,Plant Pot Set,456.05,1,0.0,456.05,255.89,1133.33
ORD-102167,2025-02-19,Southeast,Sofia Rodriguez,Corporate,Apparel,Running Shoes,15.38,21,0.05,306.83,135.89,1066.67
ORD-103595,2025-09-11,Midwest,Aisha Patel,Consumer,Office Supplies,Desk Organizer,84.38,2,0.0,168.76,85.75,1400.0
ORD-103705,2025-12-01,Northeast,Marcus Thompson,Consumer,Apparel,Polo Shirt,48.04,2,0.1,86.47,41.52,1933.33
ORD-106221,2025-10-08,West,Ryan Mitchell,Corporate,Sports,Dumbbells,279.54,3,0.1,754.76,541.13,1466.67
ORD-104023,2025-11-15,Southwest,Kwame Asante,Corporate,Home & Garden,Air Purifier,23.9,2,0.1,43.02,30.55,1733.33
ORD-108675,2025-05-24,Northeast,Priya Sharma,Consumer,Home & Garden,Air Purifier,38.06,3,0.0,114.18,84.06,1333.33
ORD-103790,2025-04-04,Northeast,Priya Sharma,Small Business,Home & Garden,Candle Set,402.23,10,0.0,4022.3,2625.88,1266.67
ORD-107606,2025-03-08,Southwest,Kwame Asante,Consumer,Electronics,Smart Watch,467.02,3,0.0,1401.06,1245.97,1200.0
ORD-108310,2025-07-16,Northeast,,Consumer,Electronics,Bluetooth Speaker,403.47,3,0.0,1210.41,1091.27,1333.33
ORD-101213,2025-11-15,Southwest,Kwame Asante,Consumer,Sports,Foam Roller,94.36,3,0.05,268.93,199.93,1733.33
ORD-111793,2025-03-05,Southeast,Sofia Rodriguez,Consumer,Home & Garden,LED Desk Lamp,127.45,5,0.0,637.25,354.5,1200.0
ORD-103025,2025-06-14,West,Ryan Mitchell,Corporate,Sports,Foam Roller,42.91,5,0.0,214.55,129.21,1400.0
ORD-111675,2025-04-15,Northeast,Priya Sharma,Consumer,Sports,Water Bottle,237.5,3,0.05,676.88,482.6,1266.67
ORD-103413,2025-05-24,West,Chen Wei,Consumer,Office Supplies,Notebook Set,129.76,3,0.1,350.35,197.95,1333.33
ORD-107682,2025-09-10,Southwest,Carlos Mendez,Consumer,Home & Garden,LED Desk Lamp,289.02,1,0.0,289.02,199.95,1400.0
ORD-107500,2025-08-18,Southeast,James O'Brien,Corporate,Office Supplies,Desk Organizer,104.55,3,0.15,266.6,152.19,1266.67
ORD-107747,2025-10-10,Southwest,Kwame Asante,Consumer,Home & Garden,LED Desk Lamp,119.09,4,0.0,476.36,273.73,1466.67
ORD-106108,2025-03-24,West,Ryan Mitchell,Corporate,Sports,Resistance Bands,261.52,22,0.0,5753.44,4022.37,1200.0
